plot 0,0 -0.764802	-0.121922	999.217	0.7103	507.243	861.042	
plot 0,0 -0.780506	-0.145407	999.201	0.690847	507.138	861.052	
plot 0,0 -0.799078	-0.166795	999.183	0.673444	507.036	861.077	
plot 0,0 -0.82024	-0.185737	999.162	0.658421	506.941	861.117	
plot 0,0 -0.843672	-0.201919	999.139	0.646074	506.856	861.17	
plot 0,0 -0.869013	-0.215072	999.114	0.636658	506.784	861.233	
plot 0,0 -0.895873	-0.224971	999.087	0.630382	506.728	861.305	
plot 0,0 -0.923835	-0.231442	999.06	0.627408	506.691	861.382	
plot 0,0 -0.952462	-0.234365	999.032	0.627845	506.676	861.464	
plot 0,0 -0.981304	-0.233674	999.004	0.631749	506.684	861.547	
plot 0,0 -1.00991	-0.229363	998.976	0.639121	506.717	861.629	
plot 0,0 -1.03782	-0.22148	998.948	0.649907	506.777	861.707	
plot 0,0 -1.06459	-0.210132	998.922	0.664	506.864	861.779	
plot 0,0 -1.08979	-0.19548	998.898	0.681239	506.979	861.843	
plot 0,0 -1.11301	-0.177739	998.875	0.701411	507.121	861.896	
plot 0,0 -1.13388	-0.157174	998.855	0.724257	507.291	861.937	
plot 0,0 -1.15206	-0.134096	998.837	0.749474	507.487	861.964	
plot 0,0 -1.16724	-0.108858	998.823	0.776719	507.708	861.975	
plot 0,0 -1.17916	-0.0818473	998.811	0.805616	507.953	861.969	
plot 0,0 -1.18763	-0.0534827	998.803	0.83576	508.218	861.945	
plot 0,0 -1.19249	-0.0242064	998.799	0.866723	508.502	861.902	
plot 0,0 -1.19364	0.00552307	998.798	0.898065	508.802	861.84	
plot 0,0 -1.19105	0.0352374	998.8	0.929333	509.115	861.759	
plot 0,0 -1.18474	0.0644662	998.807	0.960077	509.437	861.658	
plot 0,0 -1.17479	0.0927445	998.817	0.989851	509.765	861.539	
plot 0,0 -1.16134	0.11962	998.83	1.01822	510.096	861.402	
plot 0,0 -1.14459	0.14466	998.847	1.04477	510.425	861.249	
plot 0,0 -1.12478	0.16746	998.867	1.06912	510.75	861.079	
plot 0,0 -1.10222	0.187647	998.889	1.09091	511.066	860.896	
plot 0,0 -1.07723	0.204888	998.914	1.10983	511.371	860.701	
plot 0,0 -1.05022	0.218898	998.94	1.12561	511.66	860.496	
plot 0,0 -1.0216	0.229436	998.968	1.13801	511.931	860.284	
plot 0,0 -0.991802	0.23632	998.998	1.14688	512.182	860.066	
plot 0,0 -0.961304	0.239423	999.028	1.15209	512.408	859.844	
plot 0,0 -0.930583	0.238677	999.058	1.15358	512.61	859.623	
plot 0,0 -0.900123	0.234075	999.088	1.15136	512.783	859.403	
plot 0,0 -0.870407	0.22567	999.117	1.14548	512.928	859.188	
plot 0,0 -0.841909	0.213578	999.145	1.13606	513.044	858.979	
plot 0,0 -0.815087	0.19797	999.171	1.12327	513.128	858.78	
plot 0,0 -0.790372	0.179078	999.195	1.10734	513.183	858.593	
plot 0,0 -0.768166	0.157185	999.217	1.08854	513.208	858.418	
plot 0,0 -0.748832	0.132621	999.236	1.0672	513.203	858.26	
plot 0,0 -0.732691	0.105763	999.252	1.04368	513.171	858.118	
plot 0,0 -0.720012	0.0770247	999.264	1.01839	513.113	857.994	
plot 0,0 -0.711014	0.0468517	999.273	0.991754	513.03	857.89	
plot 0,0 -0.705856	0.0157145	999.277	0.964231	512.926	857.805	
plot 0,0 -0.704638	-0.0158989	999.278	0.936291	512.803	857.742	
plot 0,0 -0.707398	-0.0474907	999.276	0.908415	512.664	857.699	
plot 0,0 -0.714111	-0.078561	999.269	0.881082	512.512	857.677	
plot 0,0 -0.724691	-0.108616	999.258	0.854769	512.351	857.675	
plot 0,0 -0.738988	-0.137175	999.244	0.829935	512.185	857.693	
plot 0,0 -0.756793	-0.163779	999.226	0.807021	512.016	857.729	
plot 0,0 -0.777841	-0.187998	999.206	0.786438	511.849	857.782	
plot 0,0 -0.801814	-0.209439	999.182	0.768562	511.687	857.851	
plot 0,0 -0.828347	-0.227748	999.156	0.753727	511.533	857.933	
plot 0,0 -0.857033	-0.242622	999.128	0.742223	511.391	858.028	
plot 0,0 -0.887427	-0.253808	999.098	0.734287	511.265	858.132	
plot 0,0 -0.919056	-0.261114	999.067	0.730099	511.156	858.243	
plot 0,0 -0.951426	-0.264406	999.035	0.729783	511.068	858.359	
plot 0,0 -0.984028	-0.263612	999.003	0.7334	511.003	858.478	
plot 0,0 -1.01635	-0.258726	998.971	0.740952	510.962	858.597	
plot 0,0 -1.04787	-0.249808	998.94	0.752376	510.947	858.713	
plot 0,0 -1.0781	-0.236979	998.911	0.767547	510.959	858.825	
plot 0,0 -1.10654	-0.220425	998.883	0.786282	510.998	858.929	
plot 0,0 -1.13275	-0.20039	998.857	0.808339	511.065	859.024	
plot 0,0 -1.15629	-0.177175	998.835	0.833423	511.16	859.107	
plot 0,0 -1.17678	-0.151134	998.815	0.86119	511.281	859.177	
plot 0,0 -1.19389	-0.122665	998.798	0.89125	511.427	859.231	
plot 0,0 -1.20732	-0.0922077	998.785	0.923176	511.596	859.27	
plot 0,0 -1.21685	-0.0602348	998.776	0.95651	511.788	859.29	
plot 0,0 -1.22231	-0.0272454	998.771	0.990768	511.998	859.293	
plot 0,0 -1.2236	0.00624338	998.77	1.02545	512.225	859.276	
plot 0,0 -1.22067	0.0397039	998.773	1.06005	512.465	859.241	
plot 0,0 -1.21355	0.0726068	998.78	1.09405	512.716	859.186	
plot 0,0 -1.20234	0.104429	998.791	1.12695	512.973	859.112	
plot 0,0 -1.18719	0.134662	998.807	1.15826	513.233	859.021	
plot 0,0 -1.16834	0.162822	998.825	1.18752	513.493	858.912	
plot 0,0 -1.14605	0.188452	998.847	1.21428	513.749	858.788	
plot 0,0 -1.12067	0.211137	998.873	1.23816	513.997	858.649	
plot 0,0 -1.09259	0.230504	998.9	1.25879	514.234	858.498	
plot 0,0 -1.06223	0.246233	998.93	1.27587	514.456	858.337	
plot 0,0 -1.03007	0.258059	998.962	1.28916	514.66	858.167	
plot 0,0 -0.996607	0.265777	998.995	1.29845	514.844	857.991	
plot 0,0 -0.962365	0.269247	999.029	1.30362	515.004	857.811	
plot 0,0 -0.927884	0.268396	999.063	1.3046	515.139	857.631	
plot 0,0 -0.893706	0.263219	999.096	1.3014	515.246	857.452	
plot 0,0 -0.860374	0.253778	999.129	1.29407	515.324	857.276	
plot 0,0 -0.828419	0.240203	999.16	1.28276	515.372	857.107	
plot 0,0 -0.798352	0.222693	999.19	1.26766	515.39	856.947	
plot 0,0 -0.770656	0.201506	999.217	1.24902	515.376	856.798	
plot 0,0 -0.745781	0.176962	999.242	1.22716	515.332	856.661	
plot 0,0 -0.724132	0.149434	999.263	1.20244	515.258	856.54	
plot 0,0 -0.706064	0.119345	999.28	1.17528	515.155	856.436	
plot 0,0 -0.69188	0.0871603	999.294	1.14612	515.025	856.349	
plot 0,0 -0.681819	0.053379	999.304	1.11546	514.87	856.282	
plot 0,0 -0.67606	0.0185289	999.309	1.08379	514.692	856.236	
plot 0,0 -0.674711	-0.0168435	999.311	1.05167	514.494	856.21	
plot 0,0 -0.677812	-0.052181	999.307	1.01961	514.279	856.205	
plot 0,0 -0.685334	-0.0869246	999.3	0.988172	514.05	856.221	
plot 0,0 -0.697176	-0.120522	999.288	0.957875	513.811	856.258	
plot 0,0 -0.713169	-0.152438	999.272	0.929241	513.564	856.315	
plot 0,0 -0.733077	-0.18216	999.252	0.902761	513.315	856.391	
plot 0,0 -0.756603	-0.209209	999.229	0.878895	513.066	856.485	
plot 0,0 -0.78339	-0.233146	999.203	0.858065	512.821	856.595	
plot 0,0 -0.813027	-0.253579	999.174	0.840646	512.583	856.72	
plot 0,0 -0.845058	-0.270171	999.142	0.826959	512.357	856.858	
plot 0,0 -0.878986	-0.282643	999.109	0.817268	512.145	857.006	
plot 0,0 -0.914283	-0.29078	999.074	0.811775	511.95	857.163	
plot 0,0 -0.950397	-0.294437	999.038	0.810618	511.775	857.325	
plot 0,0 -0.986758	-0.293537	999.003	0.813863	511.622	857.492	
plot 0,0 -1.02279	-0.288074	998.967	0.821511	511.494	857.659	
plot 0,0 -1.05793	-0.278117	998.933	0.833489	511.392	857.824	
plot 0,0 -1.09162	-0.263805	998.9	0.849659	511.316	857.985	
plot 0,0 -1.12331	-0.245346	998.869	0.869812	511.269	858.14	
plot 0,0 -1.15249	-0.223014	998.84	0.893678	511.249	858.287	
plot 0,0 -1.1787	-0.197148	998.815	0.920926	511.257	858.422	
plot 0,0 -1.20151	-0.168141	998.792	0.95117	511.292	858.545	
plot 0,0 -1.22054	-0.13644	998.774	0.983975	511.353	858.653	
plot 0,0 -1.23547	-0.102535	998.759	1.01886	511.438	858.746	
plot 0,0 -1.24606	-0.066953	998.749	1.05532	511.546	858.821	
plot 0,0 -1.25212	-0.0302499	998.743	1.09281	511.674	858.878	
plot 0,0 -1.25353	0.00699824	998.742	1.13077	511.819	858.916	
plot 0,0 -1.25026	0.0442047	998.746	1.16863	511.978	858.934	
plot 0,0 -1.24233	0.0807811	998.754	1.20583	512.149	858.934	
plot 0,0 -1.22986	0.116146	998.766	1.2418	512.328	858.915	
plot 0,0 -1.21302	0.149736	998.783	1.276	512.511	858.877	
plot 0,0 -1.19205	0.181013	998.804	1.30791	512.694	858.822	
plot 0,0 -1.16729	0.209472	998.829	1.33704	512.875	858.75	
plot 0,0 -1.13909	0.234652	998.856	1.36295	513.048	858.664	
plot 0,0 -1.1079	0.256143	998.887	1.38525	513.212	858.564	
plot 0,0 -1.0742	0.273589	998.921	1.4036	513.361	858.453	
plot 0,0 -1.0385	0.286699	998.956	1.41772	513.494	858.333	
plot 0,0 -1.00137	0.295248	998.993	1.4274	513.606	858.206	
plot 0,0 -0.963384	0.299083	999.03	1.43249	513.695	858.075	
plot 0,0 -0.925142	0.298124	999.068	1.43293	513.76	857.942	
plot 0,0 -0.887247	0.292369	999.105	1.42871	513.797	857.809	
plot 0,0 -0.8503	0.281888	999.141	1.41991	513.805	857.679	
plot 0,0 -0.814888	0.266829	999.176	1.40669	513.783	857.554	
plot 0,0 -0.781578	0.247413	999.209	1.38925	513.73	857.438	
plot 0,0 -0.750904	0.223929	999.239	1.36788	513.646	857.331	
plot 0,0 -0.723362	0.196732	999.266	1.34294	513.532	857.237	
plot 0,0 -0.699399	0.166238	999.29	1.31483	513.387	857.158	
plot 0,0 -0.679408	0.132917	999.309	1.28401	513.212	857.094	
plot 0,0 -0.66372	0.097284	999.324	1.25097	513.01	857.049	
plot 0,0 -0.652601	0.0598935	999.335	1.21627	512.783	857.022	
plot 0,0 -0.646243	0.02133	999.341	1.18047	512.531	857.015	
plot 0,0 -0.644766	-0.0178015	999.343	1.14415	512.259	857.029	
plot 0,0 -0.648212	-0.0568844	999.339	1.10792	511.969	857.064	
plot 0,0 -0.656544	-0.0953007	999.331	1.07238	511.665	857.119	
plot 0,0 -0.669651	-0.13244	999.318	1.03811	511.349	857.196	
plot 0,0 -0.687343	-0.167712	999.3	1.00568	511.025	857.293	
plot 0,0 -0.709358	-0.20055	999.278	0.975648	510.698	857.41	
plot 0,0 -0.735364	-0.230426	999.253	0.948516	510.37	857.545	
plot 0,0 -0.764966	-0.256857	999.223	0.924751	510.046	857.696	
plot 0,0 -0.797708	-0.279411	999.191	0.904768	509.729	857.863	
plot 0,0 -0.833087	-0.297719	999.156	0.888921	509.423	858.044	
plot 0,0 -0.870551	-0.311473	999.119	0.877503	509.13	858.235	
plot 0,0 -0.909516	-0.32044	999.081	0.870735	508.855	858.436	
plot 0,0 -0.949373	-0.324459	999.042	0.868767	508.6	858.643	
plot 0,0 -0.989494	-0.323449	999.002	0.871675	508.367	858.855	
plot 0,0 -1.02925	-0.317407	998.963	0.879454	508.158	859.068	
plot 0,0 -1.068	-0.306408	998.925	0.892026	507.976	859.28	
plot 0,0 -1.10514	-0.29061	998.888	0.909235	507.821	859.489	
plot 0,0 -1.14007	-0.270243	998.854	0.930849	507.695	859.692	
plot 0,0 -1.17223	-0.245613	998.823	0.95657	507.597	859.887	
plot 0,0 -1.2011	-0.217092	998.794	0.986029	507.528	860.072	
plot 0,0 -1.22622	-0.185119	998.77	1.0188	507.487	860.245	
plot 0,0 -1.24717	-0.150184	998.749	1.0544	507.473	860.403	
plot 0,0 -1.26361	-0.11283	998.733	1.0923	507.484	860.545	
plot 0,0 -1.27526	-0.0736377	998.722	1.13194	507.519	860.671	
plot 0,0 -1.28191	-0.0332206	998.716	1.17272	507.576	860.778	
plot 0,0 -1.28345	0.00778712	998.714	1.21401	507.651	860.866	
plot 0,0 -1.27983	0.0487393	998.718	1.25521	507.742	860.935	
plot 0,0 -1.27109	0.0889884	998.727	1.29567	507.846	860.984	
plot 0,0 -1.25735	0.127895	998.741	1.33477	507.959	861.014	
plot 0,0 -1.23881	0.164841	998.759	1.37192	508.078	861.025	
plot 0,0 -1.21574	0.199233	998.782	1.40655	508.198	861.017	
plot 0,0 -1.18849	0.230518	998.809	1.43812	508.317	860.993	
plot 0,0 -1.15748	0.258192	998.84	1.46614	508.43	860.953	
plot 0,0 -1.12318	0.281804	998.874	1.49019	508.534	860.899	
plot 0,0 -1.08613	0.300964	998.911	1.50988	508.626	860.832	
plot 0,0 -1.04689	0.315355	998.949	1.52491	508.701	860.756	
plot 0,0 -1.00609	0.324732	998.99	1.53506	508.758	860.671	
plot 0,0 -0.964361	0.328929	999.031	1.54016	508.792	860.581	
plot 0,0 -0.922359	0.327859	999.072	1.54013	508.802	860.487	
plot 0,0 -0.880748	0.321522	999.113	1.53499	508.785	860.393	
plot 0,0 -0.840186	0.309999	999.153	1.52481	508.74	860.3	
plot 0,0 -0.801319	0.293454	999.191	1.50976	508.665	860.212	
plot 0,0 -0.764767	0.272129	999.227	1.49008	508.559	860.131	
plot 0,0 -0.731117	0.246345	999.261	1.46609	508.423	860.059	
plot 0,0 -0.70091	0.216493	999.29	1.43817	508.256	859.998	
plot 0,0 -0.674635	0.183032	999.316	1.40677	508.058	859.951	
plot 0,0 -0.652724	0.146477	999.337	1.37239	507.831	859.919	
plot 0,0 -0.635536	0.107394	999.354	1.33559	507.576	859.903	
plot 0,0 -0.62336	0.0663936	999.366	1.29696	507.295	859.907	
plot 0,0 -0.616408	0.0241161	999.373	1.25713	506.99	859.929	
plot 0,0 -0.614805	-0.0187746	999.374	1.21674	506.664	859.972	
plot 0,0 -0.618598	-0.0616027	999.37	1.17646	506.319	860.035	
plot 0,0 -0.627745	-0.103691	999.361	1.13693	505.96	860.119	
plot 0,0 -0.64212	-0.144372	999.347	1.0988	505.589	860.224	
plot 0,0 -0.661513	-0.182997	999.328	1.06271	505.21	860.349	
plot 0,0 -0.685637	-0.21895	999.304	1.02925	504.826	860.494	
plot 0,0 -0.714126	-0.251651	999.275	0.998986	504.443	860.657	
plot 0,0 -0.746545	-0.280574	999.243	0.97242	504.062	860.838	
plot 0,0 -0.782395	-0.305248	999.208	0.950008	503.689	861.033	
plot 0,0 -0.821121	-0.325268	999.17	0.932139	503.326	861.243	
plot 0,0 -0.862122	-0.340302	999.129	0.919132	502.978	861.464	
plot 0,0 -0.904757	-0.350095	999.087	0.911231	502.646	861.695	
plot 0,0 -0.948358	-0.354474	999.044	0.908597	502.335	861.933	
plot 0,0 -0.992238	-0.353351	999.001	0.911312	502.047	862.176	
plot 0,0 -1.03571	-0.346726	998.958	0.91937	501.784	862.42	
plot 0,0 -1.07807	-0.334684	998.916	0.932685	501.548	862.665	
plot 0,0 -1.11867	-0.317396	998.876	0.951083	501.34	862.907	
plot 0,0 -1.15684	-0.295119	998.839	0.974311	501.161	863.143	
plot 0,0 -1.19197	-0.268188	998.804	1.00204	501.012	863.372	
plot 0,0 -1.22351	-0.237011	998.773	1.03387	500.893	863.591	
plot 0,0 -1.25094	-0.202068	998.746	1.06932	500.803	863.797	
plot 0,0 -1.27381	-0.163899	998.724	1.10788	500.742	863.99	
plot 0,0 -1.29174	-0.123094	998.707	1.14895	500.708	864.167	
plot 0,0 -1.30444	-0.0802917	998.694	1.19193	500.698	864.326	
plot 0,0 -1.31169	-0.0361601	998.687	1.23616	500.712	864.468	
plot 0,0 -1.31335	0.00860708	998.686	1.28096	500.746	864.59	
plot 0,0 -1.30938	0.0533046	998.69	1.32564	500.798	864.693	
plot 0,0 -1.29983	0.0972257	998.699	1.36953	500.864	864.775	
plot 0,0 -1.28482	0.139674	998.714	1.41194	500.941	864.838	
plot 0,0 -1.26457	0.179972	998.735	1.45221	501.025	864.881	
plot 0,0 -1.23939	0.217478	998.76	1.48973	501.112	864.905	
plot 0,0 -1.20966	0.251589	998.789	1.52391	501.2	864.911	
plot 0,0 -1.17583	0.281754	998.823	1.55421	501.283	864.9	
plot 0,0 -1.13842	0.307483	998.86	1.58017	501.359	864.874	
plot 0,0 -1.09802	0.328355	998.9	1.60138	501.423	864.835	
plot 0,0 -1.05525	0.344025	998.942	1.61751	501.473	864.784	
plot 0,0 -1.01078	0.354227	998.986	1.6283	501.504	864.724	
plot 0,0 -0.965302	0.358781	999.031	1.63358	501.515	864.657	
plot 0,0 -0.91954	0.357598	999.076	1.63328	501.502	864.585	
plot 0,0 -0.874213	0.350677	999.121	1.62739	501.463	864.511	
plot 0,0 -0.830038	0.338109	999.164	1.61601	501.396	864.438	
plot 0,0 -0.787717	0.320073	999.206	1.59933	501.301	864.368	
plot 0,0 -0.747925	0.296837	999.245	1.57759	501.175	864.303	
plot 0,0 -0.7113	0.26875	999.281	1.55116	501.019	864.246	
plot 0,0 -0.67843	0.236242	999.313	1.52045	500.831	864.2	
plot 0,0 -0.649848	0.199811	999.341	1.48595	500.614	864.166	
plot 0,0 -0.626018	0.16002	999.365	1.44821	500.368	864.146	
plot 0,0 -0.607332	0.117487	999.383	1.40784	500.093	864.141	
plot 0,0 -0.594104	0.0728755	999.396	1.36548	499.792	864.155	
plot 0,0 -0.586559	0.0268835	999.403	1.32182	499.468	864.187	
plot 0,0 -0.584835	-0.0197667	999.405	1.27756	499.122	864.238	
plot 0,0 -0.588978	-0.0663399	999.4	1.23341	498.757	864.31	
plot 0,0 -0.598942	-0.1121	999.39	1.1901	498.378	864.402	
plot 0,0 -0.614588	-0.156321	999.375	1.14833	497.986	864.515	
plot 0,0 -0.635686	-0.198299	999.354	1.10878	497.587	864.647	
plot 0,0 -0.661921	-0.237364	999.328	1.0721	497.183	864.799	
plot 0,0 -0.692895	-0.27289	999.297	1.03891	496.779	864.97	
plot 0,0 -0.728133	-0.304302	999.262	1.00975	496.378	865.158	
plot 0,0 -0.767092	-0.331093	999.224	0.985119	495.984	865.361	
plot 0,0 -0.809169	-0.352823	999.182	0.96544	495.601	865.579	
plot 0,0 -0.853708	-0.369134	999.138	0.951059	495.233	865.808	
plot 0,0 -0.900013	-0.37975	999.092	0.942238	494.882	866.048	
plot 0,0 -0.947358	-0.384486	999.046	0.939154	494.552	866.295	
plot 0,0 -0.994998	-0.383248	998.998	0.941892	494.246	866.547	
plot 0,0 -1.04218	-0.376037	998.952	0.950447	493.965	866.802	
plot 0,0 -1.08816	-0.362947	998.907	0.964723	493.712	867.057	
plot 0,0 -1.13221	-0.344169	998.863	0.984529	493.488	867.31	
plot 0,0 -1.17362	-0.319979	998.822	1.00959	493.295	867.557	
plot 0,0 -1.21173	-0.290744	998.785	1.03955	493.133	867.798	
plot 0,0 -1.24593	-0.256909	998.751	1.07396	493.001	868.028	
plot 0,0 -1.27566	-0.218996	998.722	1.11232	492.901	868.247	
plot 0,0 -1.30045	-0.17759	998.698	1.15405	492.83	868.452	
plot 0,0 -1.31988	-0.133334	998.679	1.19853	492.788	868.641	
plot 0,0 -1.33363	-0.0869197	998.665	1.24507	492.773	868.813	
plot 0,0 -1.34147	-0.0390734	998.658	1.29297	492.782	868.967	
plot 0,0 -1.34325	0.0094534	998.656	1.34149	492.814	869.101	
plot 0,0 -1.33893	0.0578958	998.66	1.38989	492.864	869.215	
plot 0,0 -1.32855	0.105488	998.671	1.43743	492.931	869.308	
plot 0,0 -1.31227	0.151476	998.687	1.48336	493.01	869.381	
plot 0,0 -1.29032	0.195127	998.709	1.52698	493.099	869.433	
plot 0,0 -1.26302	0.235745	998.736	1.56761	493.192	869.466	
plot 0,0 -1.23081	0.272678	998.768	1.60462	493.287	869.48	
plot 0,0 -1.19416	0.305331	998.804	1.63743	493.379	869.476	
plot 0,0 -1.15364	0.333176	998.844	1.66553	493.465	869.456	
plot 0,0 -1.10989	0.355758	998.887	1.68848	493.541	869.421	
plot 0,0 -1.06358	0.372703	998.933	1.70592	493.604	869.373	
plot 0,0 -1.01543	0.383726	998.981	1.71758	493.65	869.315	
plot 0,0 -0.966215	0.388636	999.029	1.72327	493.675	869.249	
plot 0,0 -0.916694	0.387336	999.078	1.72291	493.679	869.176	
plot 0,0 -0.867651	0.379828	999.127	1.7165	493.657	869.1	
plot 0,0 -0.819864	0.366211	999.174	1.70415	493.608	869.024	
plot 0,0 -0.77409	0.346682	999.219	1.68605	493.531	868.949	
plot 0,0 -0.731061	0.321532	999.261	1.66249	493.424	868.878	
plot 0,0 -0.691463	0.291141	999.3	1.63384	493.287	868.814	
plot 0,0 -0.655933	0.255973	999.335	1.60056	493.119	868.759	
plot 0,0 -0.625044	0.21657	999.366	1.56319	492.921	868.715	
plot 0,0 -0.599298	0.173542	999.391	1.52231	492.695	868.684	
plot 0,0 -0.579119	0.127557	999.411	1.4786	492.44	868.668	
plot 0,0 -0.56484	0.0793339	999.425	1.43274	492.159	868.669	
plot 0,0 -0.556707	0.0296267	999.432	1.38547	491.854	868.688	
plot 0,0 -0.554864	-0.0207831	999.434	1.33757	491.528	868.725	
plot 0,0 -0.559361	-0.0711011	999.429	1.2898	491.183	868.782	
plot 0,0 -0.570145	-0.120532	999.419	1.24293	490.823	868.86	
plot 0,0 -0.587064	-0.168292	999.402	1.19774	490.451	868.957	
plot 0,0 -0.60987	-0.213622	999.379	1.15496	490.071	869.074	
plot 0,0 -0.638219	-0.255799	999.351	1.1153	489.686	869.211	
plot 0,0 -0.671681	-0.294146	999.318	1.07941	489.301	869.366	
plot 0,0 -0.70974	-0.328046	999.28	1.04789	488.919	869.539	
plot 0,0 -0.751811	-0.356951	999.238	1.02127	488.544	869.727	
plot 0,0 -0.797239	-0.380389	999.193	1.00001	488.181	869.93	
plot 0,0 -0.845317	-0.397974	999.146	0.984487	487.832	870.145	
plot 0,0 -0.895293	-0.409411	999.096	0.974977	487.501	870.371	
plot 0,0 -0.946383	-0.4145	999.046	0.971672	487.191	870.604	
plot 0,0 -0.997783	-0.413144	998.995	0.974665	486.906	870.843	
plot 0,0 -1.04868	-0.405344	998.945	0.983947	486.647	871.086	
plot 0,0 -1.09827	-0.391205	998.896	0.999413	486.416	871.329	
plot 0,0 -1.14577	-0.370932	998.849	1.02086	486.216	871.57	
plot 0,0 -1.19042	-0.344827	998.805	1.04798	486.047	871.806	
plot 0,0 -1.2315	-0.313286	998.764	1.08039	485.91	872.035	
plot 0,0 -1.26836	-0.276792	998.728	1.11762	485.806	872.256	
plot 0,0 -1.3004	-0.235906	998.696	1.15911	485.733	872.464	
plot 0,0 -1.3271	-0.191262	998.67	1.20425	485.692	872.659	
plot 0,0 -1.34802	-0.143554	998.649	1.25234	485.681	872.838	
plot 0,0 -1.36282	-0.0935272	998.635	1.30267	485.698	873	
plot 0,0 -1.37125	-0.0419657	998.627	1.35446	485.741	873.144	
plot 0,0 -1.37315	0.0103206	998.625	1.40693	485.808	873.268	
plot 0,0 -1.36847	0.0625077	998.63	1.45927	485.896	873.371	
plot 0,0 -1.35728	0.113771	998.641	1.51067	486.001	873.454	
plot 0,0 -1.33972	0.163297	998.658	1.56035	486.121	873.515	
plot 0,0 -1.31606	0.210299	998.682	1.60753	486.251	873.555	
plot 0,0 -1.28665	0.254027	998.711	1.65149	486.387	873.575	
plot 0,0 -1.25194	0.29378	998.745	1.69155	486.527	873.575	
plot 0,0 -1.21247	0.32892	998.784	1.72708	486.666	873.556	
plot 0,0 -1.16884	0.358878	998.828	1.75753	486.799	873.52	
plot 0,0 -1.12174	0.383165	998.874	1.78243	486.924	873.468	
plot 0,0 -1.07189	0.401383	998.923	1.8014	487.037	873.402	
plot 0,0 -1.02007	0.413225	998.975	1.81414	487.134	873.324	
plot 0,0 -0.96711	0.418487	999.027	1.82045	487.211	873.237	
plot 0,0 -0.913829	0.417067	999.08	1.82024	487.267	873.143	
plot 0,0 -0.861072	0.408968	999.132	1.81352	487.299	873.044	
plot 0,0 -0.809673	0.3943	999.182	1.8004	487.305	872.943	
plot 0,0 -0.760449	0.373276	999.231	1.78109	487.282	872.842	
plot 0,0 -0.714182	0.346209	999.277	1.7559	487.23	872.745	
plot 0,0 -0.671614	0.313511	999.318	1.72524	487.148	872.652	
plot 0,0 -0.633426	0.275682	999.356	1.68961	487.036	872.568	
plot 0,0 -0.600233	0.233305	999.389	1.64956	486.894	872.494	
plot 0,0 -0.572575	0.187038	999.416	1.60576	486.722	872.432	
plot 0,0 -0.550904	0.1376	999.437	1.5589	486.523	872.384	
plot 0,0 -0.535579	0.0857635	999.452	1.50974	486.297	872.353	
plot 0,0 -0.526859	0.0323406	999.46	1.45907	486.047	872.338	
plot 0,0 -0.524902	-0.021829	999.462	1.40772	485.775	872.342	
plot 0,0 -0.529755	-0.0758917	999.457	1.35652	485.485	872.365	
plot 0,0 -0.541362	-0.128993	999.446	1.3063	485.179	872.408	
plot 0,0 -0.559559	-0.180292	999.427	1.25789	484.86	872.471	
plot 0,0 -0.584075	-0.228972	999.403	1.21208	484.533	872.554	
plot 0,0 -0.614541	-0.274258	999.373	1.16962	484.201	872.656	
plot 0,0 -0.650492	-0.315425	999.337	1.13123	483.869	872.777	
plot 0,0 -0.691376	-0.351811	999.296	1.09754	483.539	872.915	
plot 0,0 -0.736559	-0.382828	999.252	1.06913	483.217	873.07	
plot 0,0 -0.78534	-0.407971	999.203	1.04649	482.906	873.24	
plot 0,0 -0.836959	-0.426827	999.152	1.03001	482.609	873.422	
plot 0,0 -0.890607	-0.439081	999.099	1.02	482.331	873.615	
plot 0,0 -0.945442	-0.444522	999.045	1.01666	482.074	873.817	
plot 0,0 -1.0006	-0.443044	998.99	1.0201	481.841	874.025	
plot 0,0 -1.05522	-0.434653	998.936	1.03029	481.635	874.237	
plot 0,0 -1.10842	-0.419462	998.884	1.04713	481.459	874.45	
plot 0,0 -1.15937	-0.397692	998.833	1.0704	481.313	874.662	
plot 0,0 -1.20725	-0.369669	998.786	1.09977	481.199	874.869	
plot 0,0 -1.2513	-0.33582	998.742	1.13482	481.119	875.071	
plot 0,0 -1.29082	-0.296664	998.703	1.17504	481.071	875.263	
plot 0,0 -1.32516	-0.252803	998.669	1.21984	481.056	875.444	
plot 0,0 -1.35377	-0.20492	998.641	1.26855	481.074	875.611	
plot 0,0 -1.37619	-0.153759	998.619	1.32043	481.123	875.764	
plot 0,0 -1.39204	-0.100119	998.604	1.37472	481.202	875.899	
plot 0,0 -1.40105	-0.0448418	998.595	1.43058	481.308	876.015	
plot 0,0 -1.40306	0.0112041	998.593	1.48716	481.439	876.112	
plot 0,0 -1.39803	0.0671353	998.598	1.5436	481.592	876.188	
plot 0,0 -1.38601	0.122068	998.61	1.59904	481.764	876.243	
plot 0,0 -1.36717	0.175132	998.629	1.65262	481.952	876.276	
plot 0,0 -1.3418	0.225483	998.654	1.70353	482.151	876.287	
plot 0,0 -1.31027	0.272319	998.685	1.75097	482.358	876.278	
plot 0,0 -1.27307	0.314891	998.722	1.79423	482.57	876.248	
plot 0,0 -1.23078	0.352515	998.764	1.83263	482.781	876.198	
plot 0,0 -1.18404	0.384583	998.81	1.86559	482.989	876.13	
plot 0,0 -1.13358	0.410574	998.86	1.89259	483.189	876.045	
