73287.7	500.798	
73410.5	500.864	
73533.2	500.941	
73656	501.025	
73778.8	501.112	
73901.5	501.2	
74024.3	501.283	
74147	501.359	
74269.8	501.423	
74392.6	501.473	
74515.3	501.504	
74638.1	501.515	
74760.8	501.502	
74883.6	501.463	
75006.4	501.396	
75129.1	501.301	
75251.9	501.175	
75374.6	501.019	
75497.4	500.831	
75620.2	500.614	
75742.9	500.368	
75865.7	500.093	
75988.4	499.792	
76111.2	499.468	
76234	499.122	
76356.7	498.757	
76479.5	498.378	
76602.2	497.986	
76725	497.587	
76847.8	497.183	
76970.5	496.779	
77093.3	496.378	
77216	495.984	
77338.8	495.601	
77461.6	495.233	
77584.3	494.882	
77707.1	494.552	
77829.8	494.246	
77952.6	493.965	
78075.4	493.712	
78198.1	493.488	
78320.9	493.295	
78443.6	493.133	
78566.4	493.001	
78689.2	492.901	
78811.9	492.83	
78934.7	492.788	
79057.4	492.773	
79180.2	492.782	
79303	492.814	
79425.7	492.864	
79548.5	492.931	
79671.2	493.01	
79794	493.099	
79916.8	493.192	
80039.5	493.287	
80162.3	493.379	
80285	493.465	
80407.8	493.541	
80530.6	493.604	
80653.3	493.65	
80776.1	493.675	
80898.8	493.679	
81021.6	493.657	
81144.4	493.608	
81267.1	493.531	
81389.9	493.424	
81512.6	493.287	
81635.4	493.119	
81758.2	492.921	
81880.9	492.695	
82003.7	492.44	
82126.4	492.159	
82249.2	491.854	
82372	491.528	
82494.7	491.183	
82617.5	490.823	
82740.2	490.451	
82863	490.071	
82985.8	489.686	
83108.5	489.301	
83231.3	488.919	
83354	488.544	
83476.8	488.181	
83599.6	487.832	
83722.3	487.501	
83845.1	487.191	
83967.8	486.906	
84090.6	486.647	
84213.4	486.416	
84336.1	486.216	
84458.9	486.047	
84581.6	485.91	
84704.4	485.806	
84827.2	485.733	
84949.9	485.692	
85072.7	485.681	
85195.4	485.698	
85318.2	485.741	
85441	485.808	
85563.7	485.896	
85686.5	486.001	
85809.2	486.121	
85932	486.251	
86054.8	486.387	
86177.5	486.527	
86300.3	486.666	
86423	486.799	
86545.8	486.924	
86668.6	487.037	
86791.3	487.134	
86914.1	487.211	
87036.8	487.267	
87159.6	487.299	
87282.4	487.305	
87405.1	487.282	
87527.9	487.23	
87650.6	487.148	
87773.4	487.036	
87896.2	486.894	
88018.9	486.722	
88141.7	486.523	
88264.4	486.297	
88387.2	486.047	
88510	485.775	
88632.7	485.485	
88755.5	485.179	
88878.2	484.86	
89001	484.533	
89123.8	484.201	
89246.5	483.869	
89369.3	483.539	
89492	483.217	
89614.8	482.906	
89737.6	482.609	
89860.3	482.331	
89983.1	482.074	
90105.8	481.841	
90228.6	481.635	
90351.4	481.459	
90474.1	481.313	
90596.9	481.199	
90719.6	481.119	
90842.4	481.071	
90965.2	481.056	
91087.9	481.074	
91210.7	481.123	
91333.4	481.202	
91456.2	481.308	
91579	481.439	
91701.7	481.592	
91824.5	481.764	
91947.2	481.952	
92070	482.151	
92192.8	482.358	
92315.5	482.57	
92438.3	482.781	
92561	482.989	
92683.8	483.189	
92806.6	483.378	
92929.3	483.551	
93052.1	483.706	
93174.8	483.84	
93297.6	483.951	
93420.4	484.035	
93543.1	484.091	
93665.9	484.118	
93788.6	484.116	
93911.4	484.082	
94034.2	484.019	
94156.9	483.926	
94279.7	483.805	
94402.4	483.657	
94525.2	483.484	
94648	483.288	
94770.7	483.073	
94893.5	482.842	
95016.2	482.598	
95139	482.344	
95261.8	482.086	
95384.5	481.826	
95507.3	481.568	
95630	481.317	
95752.8	481.076	
95875.6	480.85	
95998.3	480.642	
96121.1	480.455	
96243.8	480.292	
96366.6	480.156	
96489.4	480.049	
96612.1	479.973	
96734.9	479.93	
96857.6	479.92	
96980.4	479.944	
97103.2	480.001	
97225.9	480.092	
97348.7	480.214	
97471.4	480.367	
97594.2	480.548	
97717	480.755	
97839.7	480.985	
97962.5	481.235	
98085.2	481.502	
98208	481.781	
98330.8	482.069	
98453.5	482.363	
98576.3	482.657	
98699	482.948	
98821.8	483.232	
98944.6	483.505	
99067.3	483.763	
99190.1	484.004	
99312.8	484.224	
99435.6	484.42	
99558.4	484.59	
99681.1	484.732	
99803.9	484.845	
99926.6	484.927	
100049	484.979	
100172	485	
100295	484.99	
100418	484.952	
100540	484.885	
100663	484.793	
100786	484.678	
100909	484.542	
101031	484.388	
101154	484.221	
101277	484.043	
101400	483.858	
101523	483.671	
101645	483.486	
101768	483.306	
101891	483.136	
102014	482.98	
102136	482.84	
102259	482.721	
102382	482.626	
102505	482.557	
102627	482.517	
102750	482.507	
102873	482.53	
102996	482.586	
103118	482.677	
103241	482.8	
103364	482.958	
103487	483.147	
103609	483.368	
103732	483.617	
103855	483.892	
103978	484.192	
104100	484.512	
104223	484.848	
104346	485.199	
104469	485.559	
104592	485.924	
104714	486.291	
104837	486.655	
104960	487.013	
105083	487.36	
105205	487.692	
105328	488.007	
105451	488.301	
105574	488.571	
105696	488.815	
105819	489.03	
105942	489.215	
106065	489.37	
106187	489.493	
106310	489.584	
106433	489.643	
106556	489.673	
106678	489.673	
106801	489.647	
106924	489.595	
107047	489.522	
107169	489.43	
107292	489.322	
107415	489.203	
107538	489.075	
107661	488.944	
107783	488.812	
107906	488.685	
108029	488.566	
108152	488.459	
108274	488.368	
108397	488.297	
108520	488.248	
108643	488.225	
108765	488.23	
108888	488.265	
109011	488.331	
109134	488.431	
109256	488.564	
109379	488.731	
109502	488.931	
109625	489.164	
109747	489.427	
109870	489.719	
109993	490.038	
110116	490.381	
110238	490.745	
110361	491.127	
110484	491.522	
110607	491.927	
110730	492.338	
110852	492.75	
110975	493.16	
111098	493.564	
111221	493.957	
111343	494.335	
111466	494.696	
111589	495.036	
111712	495.351	
111834	495.639	
111957	495.899	
112080	496.128	
112203	496.324	
112325	496.489	
112448	496.62	
112571	496.719	
112694	496.786	
112816	496.823	
112939	496.831	
113062	496.813	
113185	496.771	
113307	496.708	
113430	496.628	
113553	496.535	
113676	496.432	
113799	496.323	
113921	496.213	
114044	496.105	
114167	496.003	
114290	495.912	
114412	495.836	
114535	495.778	
114658	495.741	
114781	495.729	
114903	495.744	
115026	495.788	
115149	495.863	
115272	495.97	
115394	496.111	
115517	496.284	
115640	496.491	
115763	496.73	
115885	496.999	
116008	497.298	
116131	497.624	
116254	497.973	
116376	498.344	
116499	498.732	
116622	499.135	
116745	499.547	
116868	499.966	
116990	500.386	
117113	500.804	
117236	501.216	
117359	501.617	
117481	502.003	
117604	502.372	
117727	502.719	
117850	503.041	
117972	503.336	
118095	503.601	
118218	503.834	
118341	504.035	
118463	504.202	
118586	504.335	
118709	504.434	
118832	504.5	
118954	504.534	
119077	504.538	
119200	504.514	
119323	504.464	
119445	504.392	
119568	504.301	
119691	504.195	
119814	504.077	
119937	503.951	
120059	503.822	
120182	503.694	
120305	503.57	
120428	503.456	
120550	503.355	
120673	503.27	
120796	503.206	
120919	503.165	
121041	503.15	
121164	503.163	
121287	503.206	
121410	503.282	
121532	503.39	
121655	503.53	
121778	503.704	
121901	503.909	
122023	504.145	
122146	504.411	
122269	504.703	
122392	505.02	
122514	505.358	
122637	505.714	
